text_1,text_2,label,explanation,human_explanation
A street sweeper patrols the sidewalk.,A police officer patrols the sidewalk.,2,"The term ""patrols the sidewalk"" can be applied to various professions that involve monitoring or maintaining public areas, including street sweepers and police officers.",One individual cannot fulfill the role of a street sweeper and a police officer simultaneously.
Blond man wearing a red shirt with a camera in his hands.,A man is getting ready to take a picture of his famiy.,1,"The man is likely preparing to capture a special moment with his loved ones, which is often done by taking a picture.",Not all men have a famiy.
a woman wearing a pink jacket sitting on a staircase with a man wearing a gray hat sitting a few steps behind.,A man and woman are sitting on a staircase.,0,The presence of a woman and a man sitting on a staircase in the premise directly supports the hypothesis that a man and woman are sitting on a staircase.,A woman sitting on a staircase with a man sitting a few steps behind is a synonym of a man and woman are sitting on a staircase.
An elderly man sits in a chair in an alleyway.,The man is sitting down.,0,The man's posture in the alleyway indicates that he is not standing.,sits implies   sitting
A woman in a white shirt prepares a large meal of hamburgers.,A woman cooks.,0,"The woman in the white shirt is likely the one performing the action of cooking, as she is preparing a large meal of hamburgers.",One cooks when one prepares a meal.
This has to be one of the best restaurant's on the east side!,The restaurant is on the east side.,0,"The phrase ""on the east side"" in the premise implies a location, which is directly related to the hypothesis that the restaurant is situated in that same location.",If a restaurant's on the east side it is a restaurant on the east side.
A family of three is spending the day at the beach.,A family is at the zoo watching the elephants.,2,The family's decision to spend the day at the beach has no apparent connection to visiting the zoo to watch elephants.,a family can either be at the beach or can watch elephant at the zoo.
A cleaning lady walks down the road with a sweeping machine what looks to be an entry way of a building.,A cleaning lady walks home.,1,"The cleaning lady may be heading home after finishing her work at the building, carrying her sweeping machine with her.",One cannot assume there the cleaning lady is going. She may or may not be walking home.
People waiting in line for their favorite beverage.,People are waiting for hot food.,2,"While people wait in line, they often do so for a combination of items, including both beverages and hot food.",one group is waiting in line for their favorite beverage while the other group is in line for hot food
two people on the top of a cliff,humans atop the cliff,0,"The two people on the cliff are, by definition, humans who are physically located atop the cliff.","People are humans, and ""atop"" means on the top of."
A lady holding a purse stands in an airport while a security guard watches behind her.,The lady was at home sleeping.,2,"If the lady was at home sleeping, she would not be standing in an airport holding a purse.","If a woman is at home sleeping, then she cannot be at the airport."
An Asian young woman is working with flower while surrounding by her peers.,The woman is working at home.,2,"The woman is not surrounded by typical office or commercial flower arrangement equipment, suggesting a more personal or domestic setting.",surrounding peers is not the same as home
A boy jumps off a tan rock.,A boy is trying to get home.,1,"The boy might be trying to get home because he is jumping off a rock, which could be an obstacle or a landmark on his way.",A boy is jumping on the  road
A man carefully shaves his beard.,A man is grooming himself.,0,"Shaving one's beard is a common activity people do to maintain their personal appearance, which is a part of grooming oneself.",shaves his beard is same as grooming himself
A toddler is sitting while holding some corn in his hands.,A toddler is swimming,2,"The toddler is not holding corn while swimming because swimming typically takes place in water, and corn is not typically found in water.",Sitting and swimming are two different actions
A child standing and stirring a pot of food.,A child is cooking for his family.,1,"The child's action of stirring the pot suggests that they are actively involved in the preparation of the meal, which is a key aspect of cooking for others.",Standing and stirring food does not imply cooking for family.
A woman is drawing a caricature of a young boy.,The woman is looking at a boy.,1,The woman would need to observe the boy's features to accurately capture his likeness in the caricature.,Just because a woman is drawing a caricature of a of a boy does not mean she is looking at a boy.
A group of people are riding a subway.,There is a gang riding the subway,1,"The presence of a group of people on the subway does not necessarily imply that they are a gang, but it does provide an opportunity for a gang to be present among them.",Not all groups of people are a gang.
Two women and one young girl are together in a crowded area.,Three females near each other.,0,The presence of two women and a young girl in a crowded area implies that there are three females near each other.,Three females together in a crowded area
A shot of a few people in a laundromat.,The people are food shopping.,2,"People typically do not buy food at a laundromat, they go to a grocery store for that.",Food shopping generally does not occur in a laundromat.
A man is standing beside a ladder facing it with tree debris all around him.,the man is wearing a dress.,2,"There is no indication in the premise that the man's attire is relevant to the task at hand, which is cleaning up tree debris, so it is possible that he is wearing a dress for some unrelated reason.",A man would not be wearing a dress standing beside a ladder as a dress is clothes that women wear.
A football player in a white jersey has his hand on a football player in a green jersey who is in the air.,Two football players in action.,0,"The football player in the white jersey is interacting with the football player in the green jersey, which suggests they are engaged in a football-related activity together.","Two football players were mentioned, so there can be assumed to be two football players."
A young woman working in a factory.,Nobody is working,2,"If the young woman is working in a factory, it is likely that she is not the only one, and if nobody is working, then she must not be working either.","If there is a woman, it is impossible for there to be nobody."
"A police officer, with many items around his waist, is ordering something at a cafe.",The officer was at the park.,2,The officer may have stopped by the cafe after a break from patrolling the park.,The officer cannot be at the park and cafe at the same time.
Boy falling off of a sheep while a man in a cowboy hat and sunglasses rushes over to help him.,A boy falls as his father helps him,1,"The man in a cowboy hat and sunglasses rushing to help the boy could be the boy's father, given the concern and urgency in his actions.",The man is not necessarily his father.
Two ladies moving about in an large theater or sports arena.,Two girls are trying to get upfront at a concert.,1,"The large theater or sports arena is a common venue for concerts, which would explain why the two ladies are moving about in it.",when two girls are at concert they are not necessarily needed to be in a theater
A cowboy is in an arena with horses and a cow.,The animals are aggressive,1,"The cowboy's presence in the arena with horses and a cow may indicate a rodeo event, which often involves handling and controlling animals that can be unpredictable and aggressive.",The animals are not necessarily aggressive.
Two dogs are on a white carpet with one of the dogs showing its fangs.,Some animals on a carpet,0,The presence of dogs on the white carpet satisfies the condition of having some animals on the carpet.,animals on a carpet  shows that dogs are on a white carpet
"Cute girl at a children's beauty shop sitting on a toy car having her hair blow-dried, while stylist is smiling and gentleman's arm is touching the car.",The girl does the stylist's hair,2,"The stylist, who is currently attending to the girl's hair, may have had their own hair done by the girl in a reciprocal arrangement.",The girl can't have her hair blow dried while doing the stylist's hair.
A man in a gray shirt is holding a deck of cards.,The man is wearing gray.,0,"The man's attire, which includes a gray shirt, implies that he is wearing gray.",A man said to be in a gray shirt can be said to be wearing the color gray.
The rusty lock is attached to a chain.,The rusty lock was cut and hanging from teh chain,1,The chain's presence in the premise suggests a possible scenario where the lock was cut and left hanging from it.,"Just because a rusty lock is attached to a chain, it doesn't reveal any reason to infer that the lock was cut and is hanging."
A person in a red shirt and black pants rock climbing.,A person is rock climbing.,0,"The person in the red shirt and black pants is engaging in the activity of rock climbing, which is exactly what the hypothesis claims they are doing.",Both person are rock climbing.
A lady sitting in a log cabin by herself.,A woman sits alone.,0,"The lady in the log cabin is indeed a woman, and since she is sitting alone, it can be inferred that she sits alone.",A woman by herself is alone.
A man writes a note while sitting next to a crate and a bike.,The man on a treadmill at the gym.,2,"The man is unlikely to be writing a note while sitting next to a crate and a bike at the gym, as there is no obvious connection between these objects and a typical gym setting, such as a treadmill.",One cannot be sitting and on a treadmill at the same time.
A young man who is running as part of a competition team.,A young man is moving fast.,0,"As part of a competition team, the young man is likely to be moving at a fast pace to achieve a good score or beat his opponents.",a man who is running is obviously moving fast
Costumed kids on a jungle gym.,Kids are at an outdoor haloween party.,1,"The presence of costumes on the kids suggests that they are participating in a festive event, which is often associated with Halloween parties.",We don't know that the kids are at a haloween party.
A man plays a bagpipe while another checks on the instrument.,Two men playing piano.,2,"The premise describes a scene with two men interacting with musical instruments, but it does not specify the type of instrument being played, which leaves room for the possibility that the men could be playing a piano instead of a bagpipe.",Two men are not one man.  A bagpipe is not a piano.
The girl eating spaghetti is wearing a red jacket.,The girl in red is having dinner,0,"Since the girl eating spaghetti is wearing a red jacket, it is likely that the girl in red is having dinner.",Spaghetti is for dinner.
A young woman in a white top and jeans is holding up a sign along with other people.,A woman holds a sign.,0,"The woman in the premise is holding up a sign, which is a key aspect of the hypothesis that a woman holds a sign.",Holding up a sign is another way to say holds a sign and a young woman is a more specific way of saying a woman.
two young females on an amusement ride.,the females on amusement ride,0,The presence of two young females on the amusement ride directly implies that the females are indeed on the amusement ride.,Young females are females of younger ages.
"Four teenagers, three girls and one boy, are jumping in the air on a sidewalk by the river.","Four teenagers, three girls and one boy, are happily jumping.",1,"The fact that the teenagers are jumping in the air suggests that they are doing so out of joy or excitement, which is often accompanied by happiness.","There is no reason to believe they are happily jumping - they could be sad, and still jumping."
A girl with dreadlocks tries to hit a ball on a waterlogged put-put course.,A girl is playing alone.,1,The fact that the premise doesn't mention anyone else accompanying the girl on the waterlogged put-put course suggests that she might be playing alone.,Playing put-put doesn't imply she's alone.
3 men in t-shirt and shorts sitting on the grass eating food.,The 3 men are outside in their t-shirts.,0,"The men are sitting on the grass, which implies they are outdoors, and since they are wearing t-shirts and shorts, it is likely they are outside in their t-shirts.","If someone is sitting on grass, they are probably outside."
"three dogs are running through the snow, one of them throwing up so much snow that he can hardly be seen.",There are dogs outside.,0,"The scene described in the premise, with dogs running through the snow, strongly suggests that there are indeed dogs outside.",dogs are running through the snow means they are outside
A bike rider in the air above a ramp.,A bike rider standing at the opening gate.,2,"Before performing a trick in the air above a ramp, a bike rider typically stands at the opening gate to prepare for the stunt.",A bike rider is either in the air above a ramp or standing at the gate.
"Three people, smiling while playing cards.",Three people are grinning.,0,"Smiling often accompanies grinning, as both expressions convey happiness and joy.",Smiling is the same action as grinning.
A group of children in red t-shirts with white hearts printed on them sit beside a large bus parked in front of a Toys R Us store.,A group of boys and girls sit next to a school bus.,1,"The children in red t-shirts with white hearts printed on them are likely a group of boys and girls on a field trip or outing, which would explain why they are sitting next to a large bus.",Not a group of children are a group of boys and girls.
Motorcyclist on motorcycle racing around track.,A motorcyclist racing around a track.,0,"The motorcyclist is engaged in a competitive event, which is typically referred to as racing, while navigating the track.",There is a motorcyclist racing around
A woman in a red shoulder shrug and brown boots walking down a street passed a painted I Love New York wall sign with a doctor.,a woman is outside,0,"Since the woman is walking down a street, it is likely that she is outside.",Walking down the street implies being outside.
"A woman in a black top stands with another man, displaying a group of patterned dresses on hangars.",Two people view dresses hanging from multiple hangars.,0,"The woman in the black top and the man are likely browsing through the dresses on display, which implies that they are viewing the dresses hanging from the multiple hangars.","Man and woman are two people, both of which are near dresses."
A man is hammering an anvil.,An office worker seen at work.,2,The man hammering an anvil is unlikely to be an office worker seen at work.,"An anvil is not a normal piece of office equipment, so anyone hammering on one is not a normal office worker."
A baby eats and has food on his face.,Baby fell asleep while eating food,1,The baby's face being covered in food suggests that they were in the middle of eating when they suddenly dozed off.,Eats does not imply the baby fell asleep.
The man writes something on the chalkboard to teach the girl who is standing next to him.,The man is teaching the pupil by writing.,1,"The act of writing on the chalkboard is a common method used by teachers to convey information to their students, which supports the idea that the man is teaching the girl.",You can not infer he is teaching.
Group of children playing soccer with body of water in the background.,It's a sunny day.,1,"The presence of children playing soccer outdoors suggests a pleasant weather condition, which is often associated with sunny days.",Not all days are a sunny day.
People are gathering under colored lights in a large tent.,People are meeting in a tent.,1,"The presence of a large tent and colored lights suggests a social gathering, which is consistent with people meeting in a tent.",Gathering at a location does not mean the same as meeting.
A man with a black hat is walking with a riffle.,The hat is blue,2,"The man's hat, which is explicitly stated to be black, cannot simultaneously be blue.",Black and blue are different.
A middle-aged woman ironing in a messy room., A middle-aged woman ironing a shirt.,1,The woman ironing in the messy room is likely ironing a shirt to wear or to put away in her closet.,Does not mention that the item of clothing is a shirt.
A child walks outside as leaves fall.,The child is walking its dog,1,The child might be accompanied by a pet while walking outside as leaves fall.,not every child is outside.
A man with a white shirt is sitting at a table in a room with other people and posters along the blue wall.,No one is in the room.,2,The presence of a man with a white shirt sitting at a table in a room with other people and posters along the blue wall directly contradicts the idea that no one is in the room.,There can't be no one if the room if there is a man with other people.
A man wearing a blue suit is standing on a roof with a mop and bucket.,The man is wearing blue.,0,"The man's attire, which includes the blue suit, is a descriptive aspect of his appearance.",A man wearing blue is definitely same as a man wearing blue.
A bird eating.,The bird was flying.,2,"The bird would not need to eat if it was still flying, as flying requires energy that would be replenished by eating beforehand.",The bird cannot simultaneously be eating and flying
A dog runs in a field.,The dog is sleeping.,2,"The dog's running in the field suggests it is engaging in physical activity, which is inconsistent with the idea of it sleeping.",the dog cannot run while sleeping.
A team stands on a field while fans sit in the audience and some men in suits get their pictures taken.,A team stand on a field,0,"The premise explicitly states that a team is standing on a field, which directly supports the hypothesis that a team stands on a field.",The team standing on a field is being photographed by some men in suits while the fans sit in audience.
"Orange, brown and white and brown dogs on grass.",Cats of different colors are sitting on the sidewalk.,2,"The premise only describes dogs on grass, whereas the hypothesis talks about cats on the sidewalk, which are two different scenarios with no apparent connection.","Cats and dogs are different animals, and the sidewalk is not the grass."
Four guys playing soccer on the pavement.,four guys at soccer practice,1,The guys playing soccer on the pavement could be doing so as part of a practice session.,Playing does not imply it being at soccer practice.
A young women with long blond-hair is planting in a garden.,A short haired woman picking berries.,2,"The woman planting in the garden may not be the same woman picking berries, as they have different hairstyles.",A woman can't have long and short hair. Planting and picking are different acts.
A man in a hat is steering a boat while a passenger reads the paper.,A passenger assists a man in steering a boat.,2,"The passenger is not actively involved in steering the boat, which contradicts the idea that a passenger assists a man in steering a boat.",A passenger can not assists a man while he reads the paper.
A baseball player is on the field in fronmt of an audience.,Fans crowd around the player to get his autograph.,2,"Since the player is on the field in front of an audience, it is likely that the audience is composed of fans who are eager to interact with the player, which would lead them to crowd around him to get his autograph.",Fans can not crowd around a player when he is on the field.
A mother holding an item while her daughter is on the phone texting.,A womans is holding a flashlight looking for her lost keys while her daughter texts her dad for help.,1,"The item the mother is holding could be a flashlight, which would be necessary to search for something, like lost keys, in a dimly lit area.","The phrase 'an item' does not provide any information about what the item is, nor what the purpose of holding the item is, ergo it cannot be assumed that a person is holding a flashlight with the purpose of looking for her lost keys.  Daughters text anyone for any reason at any time, it cannot be inferred that this daughter texts her dad for help."
A man is playing shot put with a skirt.,A woman throws a discus.,2,"The fact that a man is playing shot put with a skirt does not necessarily imply that the person throwing a discus is a woman, but it does suggest that traditional gender norms may not be strictly followed in this context.",It can't be both a man and a shot put and a woman with a discus at once.
Women burning what looks like incense.,Multiple women surround what appears to be a burning incense stick.,0,"The presence of multiple women surrounding the burning incense stick suggests that they are participating in a communal or ritualistic activity, which is consistent with the idea of multiple women surrounding what appears to be a burning incense stick.",Both subjects are burning
A man watching as one woman in a brown coat is talking to another woman in a gray coat.,Two women sunbathe on the beach,2,"The scenario described in the premise does not provide any information about the women's activities or location, making it difficult to infer that they are sunbathing on the beach.",Two woman cannot be in coats and sunbathe on the beach.
"A crane, with the letters ""LIEBHERR"" on it, seems to be demolishing a dark gray building with graffiti on it.",The crane is idle with noone controlling it.,2,"The crane's apparent demolition of the building with graffiti on it suggests that it is being actively operated, which contradicts the idea that it is idle with no one controlling it.",A crane demolishing is not idle.
Three construction workers working on the street.,Three men are building a scaffolding on the street.,1,"The presence of construction workers on the street suggests that they are engaged in some kind of construction-related activity, which could involve building a scaffolding.",Not  all construction workers working on the street are building a scaffolding.
A cyclist in a blue jersey is being cheered by a crowd laced with French flags as he pedals away from other riders.,A cyclist pedaling away from the crowd during the tour de france.,1,"The cyclist's blue jersey and the crowd's French flags suggest a connection to a famous cycling event, which is often associated with the Tour de France.","A cyclist surrounded by French flags does not directly imply the tour de france, he could be racing in any other race."
A group of people are walking down the sidewalk of a big city.,A lot of people are in the city.,0,"The presence of a group of people walking down the sidewalk suggests a high concentration of individuals in the surrounding area, which supports the idea that a lot of people are in the city.",group of people walking implies that a lot of people are in the city.
A woman is playing tennis.,I women is winning a game.,1,The woman playing tennis is likely to be winning a game if she is skilled and has a strong serve.,Not all women playing tennis are winning.
Several people are waiting for something to arrive.,A woman by herself,2,The people waiting for something to arrive might include the woman by herself.,There can either be several people or a single woman.
A guy wearing protective gear is welding a steel beam.,The guy is woodworking.,2,"Welding a steel beam is not a typical activity associated with woodworking, which typically involves working with wood and wood products.",Woodworking and welding are two very different skills.
two men playing soccer on a wet field,Two men are playing soccer inside the house.,2,"The premise describes an outdoor activity, whereas the hypothesis suggests an indoor setting, which is inconsistent with the original scenario.",The two men cannot be palying soccer on a wet field and inside the house.
A family walking down the street with luggage.,A family is going on vacation.,1,"The presence of luggage suggests that the family is preparing to travel to a destination, which is a common activity associated with going on vacation.",not every family has luggage.
"Boy drinking, at backyard table full of bowls of food.",Boy drinking in backyard,1,"The boy is in the backyard and is drinking, which is consistent with the hypothesis that the boy is drinking in the backyard.",You can not infer he is in the backyard.
Two people kneel on the snow and raise their arms with mountains behind them.,Two people in the snow.,0,"The two people in the premise are likely to be the same ones referred to in the hypothesis, given that they are both described as being in a snowy environment.",If they are kneeling on the snow suggests they are in the snow
Toddler standing near a pole with an orange life jacket at his feet.,A grown man wades into some water.,2,"The presence of the orange life jacket near the toddler suggests that they are near a body of water, which could be the same water the grown man is wading into.",A toddler is not a man.
A woman is singing into a microphone while sitting and playing an instrument.,A woman is singing a song,0,"Since the woman is singing into a microphone while playing an instrument, it is likely that she is performing a song.","A woman is singing into a microphone, and, by definition, one can only be singing a song."
"A cook prepares food at the counter in a store called ""Frank's Burgers"".",The cook is preparing food for customers.,1,"The cook is likely preparing food for customers since the store, ""Frank's Burgers"", is a place where people typically go to buy and eat food.",A cook is not necessarily preparing food for customers.
"Person in a black hat, jacket, pants and shoes sitting on concrete curb against a brick background.",A man is sitting on the curb.,0,"The person in the described attire is likely an adult male, given the typical association of black hats, jackets, and pants with masculine fashion.",A person sitting is a man sitting on the curb.
The lake looks very shallow.,The water is very shallow.,0,"The appearance of the lake's depth can be inferred from its visual characteristics, which in this case suggest a lack of depth.",Lake implies water.
Muslim walking in procession.,Muslim running down the sidewalk pell mell,2,"The premise only describes a Muslim walking in a procession, which does not necessarily imply the same level of urgency or reckless abandon as running down the sidewalk pell mell.",Walking and running are two different movement paces.  A procession is not pell mell.
"Young man with a black shirt on, riding a blue bike with a baby sitting in front of him.",Nobody is riding,2,The presence of a baby sitting in front of the young man on the blue bike contradicts the idea that nobody is riding.,One cannot be riding and not be riding simultaneously.
A man wearing a reflective vest and a hard hat holds a flag in the road,A cat chases a mouse.,2,"There is no apparent connection between the man holding a flag in the road and a cat chasing a mouse, as they are unrelated scenarios.",It's either a man or a cat.
A dog is licking its lips while sitting beside two feeding tray.,the dog is sleeping soundly.,2,"The dog's calm and still posture beside the feeding tray suggests it is not actively engaged in eating or other activities, which could indicate a state of relaxation or sleep.",If a dog is licking its lips it is not soundly sleeping.
This player with the blue helmet was at bat and just finished swinging at the ball during a team baseball game.,The player has a black helmet,2,"The player's helmet, which was just used during the team baseball game, is not necessarily blue.",The player cannot be with a blue helmet and black helmet simultaneously.
A red metal sculpture is surrounded by a large number of people.,No one is near the red sculpture.,2,The presence of a large number of people surrounding the sculpture contradicts the idea that no one is near it.,A sculpture cannot both have no one near it and also be surrounded by people. There either are are or not people around the sculpture.
