text_1,text_2,label,explanation,human_explanation
Two young girls ride a camel near water.,The girls had fun.,1,"Riding a camel near water is a common activity associated with enjoyment and leisure.  
",Just because two girls are riding a camel does not infer that they had fun.
"A man walks through a clearing and carries a rifle along his back, casually holding it by the muzzle.",A man is walking and carrying a fishing pole.,2,"The premise describes a man carrying a weapon, while the hypothesis describes a man carrying a tool typically used for fishing, suggesting they are unrelated activities.  
",two men walking one carries a rifle and the other carries a fishing pole
A young man in a tan hat and a green shirt peers over a waist high wall separating the kitchen and living area of a home.,He is standing inside the house.,0,"The premise states the young man is on one side of a wall within a home, which implies he is inside the house.  
","He peers over the wall that is waist high, so he must be standing."
A street musician playing.,A street musician is outside.,0,"Street musicians typically perform their music outdoors.  
",Street musician implies that he is playing outside.
Small blond boy throwing a fit.,Small blond boy throwing a fit because he didn't get the toy.,1,"A common reason for a child throwing a fit is when they are denied something they desire, such as a toy.  
",It cannot be inferred that the blond boy was throwing a fit because he didn't get the toy.
Two men are standing on a street and one of them is about to throw a dart.,Two men are in a bar.,2,"People often throw darts in bars.  
",Men cannot be on a street and in a bar simultaneously.
"Young man with red stains on face, with two women, posing in black clothing.",They are all dressed in white.,2,"The premise describes the individuals wearing black clothing, which is different from the hypothesis stating they are all dressed in white.  
","You cannot be dressed in black clothing and also white clothing, it must be one or the other."
A young girl dressed in white with a pink scarf smiles as she poses next to a fire in a chimney.,A kid poses near a chimney on Christmas.,1,"The description of a young girl in white with a pink scarf, smiling next to a fire in a chimney, strongly suggests a festive occasion like Christmas.  
",There is no mention of Christmas when the young girl posed in the first sentence.
A blond woman at the beach jumping around as she is enjoying her youth and freedom.,There is a blond woman at the beach,0,"The premise describes a specific scenario involving a blond woman at the beach, which directly supports the existence of a blond woman at the beach as stated in the hypothesis.  
",The beach is where the woman is at.
A woman playing the violin with posters in the background.,A woman is playing music.,0,"Playing the violin is a method of producing music.  
",A violin makes music.
Two children walk along a path holding purple flowers.,A boy and a girl are gathering flowers.,1,"The premise states that two children are walking and holding flowers, which suggests they are gathering them. 
",Two children walk along a path holding purple flowers does not mean that two children are boy and a girl
Students are sitting in a classroom listening to six people who are teaching.,The students combined their powers pushing the moon away from the Earth by 6 inches.,2,"There is no logical connection between students listening to teachers and the moon's distance from Earth.  
","If one is listening, they are not pushing"
A man in a field with a blue Jacket and a hat holding a stick with two dogs.,A man stands in a field with two dogs.,0,"The hypothesis focuses on the man and his dogs in the field, which are both mentioned in the premise.  
",A man stands in a field and man in a field are the same phrases.
A man pans rocks in a button-down shirt and long shorts.,A woman plays tennis.,2,"The premise describes a man's attire, which is unrelated to a woman's activity.  
","Man and woman are different, panning rocks and playing tennis are different activities, Cannot be both genders or do both activities at the same time."
Man with a guitar drinking a canned drink.,man drinks beer,1,"While the premise doesn't specify the type of canned drink, it's possible the man is drinking beer.  
",Not all canned drinks are beer.
An aspirin added to the water would preserve the flowers.,The flowers are in water.,0,"If the flowers are in water, then adding aspirin to the water would have a direct effect on them.  
",aspirin added to water refers that flowers are in water
A woman giving lecture using promethean board.,There are people eating worms.,2,"It's impossible to determine if people are eating worms based solely on the fact that a woman is giving a lecture using a Promethean board.  
",Eating worms is different that giving a lecture
People walking through the underpass of a bridge.,Monkeys stare through the bars at the zoo.,2,"Both scenarios involve observing animals in a confined space from a vantage point outside.  
",People are not monkeys.
A parade of women in blue costumes walk down the street.,A group of women in blue costumes parade down the street.,0,"The hypothesis simply rephrases the premise using the word ""group"" instead of ""parade.""  
",parade downs implies walk down.
A child in pink throwing a snowball at a child in blue.,Two children are interacting with each other wearing different colors.,0,"The premise describes two children, one in pink and one in blue, engaging in an action together, which aligns with the hypothesis of two children interacting while wearing different colors. 
",Pink and blue are two different colors.
A group of people sit in the snow overlooking a mountain scene.,People are doing cartwheels in the dry summer field.,2,"There is no logical connection between people sitting in the snow and people doing cartwheels in a dry summer field.  
",People can not sit while simultaneously be doing cartwheels.  A dry summer field can not be covered in snow.
"A young lady, wearing a dark colored leotard, is doing a flip on a balance beam.",A young lady is walking across the floor mat.,2,"While the premise describes a specific action on a balance beam, it doesn't preclude the possibility of the young lady walking on the floor mat at another time.  
",The young lady cannot be simultaneously walking across the floor mat and doing a flip on a balance beam.
Woman sitting in the shade with a fabric fan.,There is a woman sitting down,0,"The premise states that a woman is sitting in the shade with a fabric fan, which directly implies that there is a woman sitting down.  
",Sitting refers to sitting down.
Kids running in the field.,Kids play soccer in a field.,1,"Running in a field is a common activity during a game of soccer.  
",Just because the kids are running does not mean they are playing soccer.
A street sweeper patrols the sidewalk.,A police officer patrols the sidewalk.,2,"While a street sweeper maintains cleanliness, a police officer's role is focused on law enforcement and public safety.  
",One individual cannot fulfill the role of a street sweeper and a police officer simultaneously.
Blond man wearing a red shirt with a camera in his hands.,A man is getting ready to take a picture of his famiy.,1,"Someone with a camera is likely preparing to capture a moment, and family gatherings are common occasions for photography.  
",Not all men have a famiy.
a woman wearing a pink jacket sitting on a staircase with a man wearing a gray hat sitting a few steps behind.,A man and woman are sitting on a staircase.,0,"The premise describes a man and woman sitting on a staircase, fulfilling the conditions of the hypothesis.  
",A woman sitting on a staircase with a man sitting a few steps behind is a synonym of a man and woman are sitting on a staircase.
An elderly man sits in a chair in an alleyway.,The man is sitting down.,0,"The act of sitting is implied by the description of the man being in a chair.  
",sits implies   sitting
A woman in a white shirt prepares a large meal of hamburgers.,A woman cooks.,0,"Preparing a large meal of hamburgers is an act of cooking.  
",One cooks when one prepares a meal.
This has to be one of the best restaurant's on the east side!,The restaurant is on the east side.,0,"The premise states the restaurant is among the best on the east side, implying its location.  
",If a restaurant's on the east side it is a restaurant on the east side.
A family of three is spending the day at the beach.,A family is at the zoo watching the elephants.,2,"There is no logical connection between a family being at the beach and a family being at the zoo.  
",a family can either be at the beach or can watch elephant at the zoo.
A cleaning lady walks down the road with a sweeping machine what looks to be an entry way of a building.,A cleaning lady walks home.,1,"It is plausible that the cleaning lady is walking home after finishing her work at the building.  
",One cannot assume there the cleaning lady is going. She may or may not be walking home.
People waiting in line for their favorite beverage.,People are waiting for hot food.,2,"While people often wait in line for beverages, some establishments might serve both beverages and hot food, leading to a line for both.  
",one group is waiting in line for their favorite beverage while the other group is in line for hot food
two people on the top of a cliff,humans atop the cliff,0,"The premise specifies the presence of two individuals, and the hypothesis states those individuals are humans, which is a reasonable assumption given the context.  
","People are humans, and ""atop"" means on the top of."
A lady holding a purse stands in an airport while a security guard watches behind her.,The lady was at home sleeping.,2,"The premise describes the lady in an airport, making it unlikely she was at home sleeping.  
","If a woman is at home sleeping, then she cannot be at the airport."
An Asian young woman is working with flower while surrounding by her peers.,The woman is working at home.,2,"The presence of peers suggests a social setting, which could be a home environment.  
",surrounding peers is not the same as home
A boy jumps off a tan rock.,A boy is trying to get home.,1,"Perhaps the boy jumped off the rock as a shortcut to get home.  
",A boy is jumping on the  road
A man carefully shaves his beard.,A man is grooming himself.,0,"Shaving one's beard is a common act of personal grooming.  
",shaves his beard is same as grooming himself
A toddler is sitting while holding some corn in his hands.,A toddler is swimming,2,"There is no logical connection between a toddler holding corn and a toddler swimming.  
",Sitting and swimming are two different actions
A child standing and stirring a pot of food.,A child is cooking for his family.,1,"Stirring a pot of food is a common action performed while preparing a meal for others.  
",Standing and stirring food does not imply cooking for family.
A woman is drawing a caricature of a young boy.,The woman is looking at a boy.,1,"To draw a caricature of someone, one must be observing them.  
",Just because a woman is drawing a caricature of a of a boy does not mean she is looking at a boy.
A group of people are riding a subway.,There is a gang riding the subway,1,"The presence of a group of people on a subway could potentially indicate the presence of a gang, as gangs sometimes travel together.  
",Not all groups of people are a gang.
Two women and one young girl are together in a crowded area.,Three females near each other.,0,"The premise describes a specific group of three females, which aligns with the hypothesis of three females being near each other.  
",Three females together in a crowded area
A shot of a few people in a laundromat.,The people are food shopping.,2,"There is no logical connection between seeing people in a laundromat and them being food shopping.  
",Food shopping generally does not occur in a laundromat.
A man is standing beside a ladder facing it with tree debris all around him.,the man is wearing a dress.,2,"There is no logical connection between a man standing beside a ladder with tree debris and whether or not he is wearing a dress.  
",A man would not be wearing a dress standing beside a ladder as a dress is clothes that women wear.
A football player in a white jersey has his hand on a football player in a green jersey who is in the air.,Two football players in action.,0,"The premise describes two football players interacting, fulfilling the condition of the hypothesis.  
","Two football players were mentioned, so there can be assumed to be two football players."
A young woman working in a factory.,Nobody is working,2,"The premise states that a single woman is working, which means the statement that nobody is working is false.  
","If there is a woman, it is impossible for there to be nobody."
"A police officer, with many items around his waist, is ordering something at a cafe.",The officer was at the park.,2,"Police officers sometimes patrol parks.  
",The officer cannot be at the park and cafe at the same time.
Boy falling off of a sheep while a man in a cowboy hat and sunglasses rushes over to help him.,A boy falls as his father helps him,1,"The man in the cowboy hat and sunglasses could be the boy's father rushing to assist him after he falls.  
",The man is not necessarily his father.
Two ladies moving about in an large theater or sports arena.,Two girls are trying to get upfront at a concert.,1,"Large theaters or sports arenas are common venues for concerts.  
",when two girls are at concert they are not necessarily needed to be in a theater
A cowboy is in an arena with horses and a cow.,The animals are aggressive,1,"Cowboys often work with animals in arenas, and some animals, especially cows, can be unpredictable and potentially aggressive.  
",The animals are not necessarily aggressive.
Two dogs are on a white carpet with one of the dogs showing its fangs.,Some animals on a carpet,0,"The premise describes two dogs, which are animals, on a carpet.  
",animals on a carpet  shows that dogs are on a white carpet
"Cute girl at a children's beauty shop sitting on a toy car having her hair blow-dried, while stylist is smiling and gentleman's arm is touching the car.",The girl does the stylist's hair,2,"The premise describes a scenario where a stylist is attending to a girl's hair, making it unlikely that the girl would be the one styling the stylist's hair.  
",The girl can't have her hair blow dried while doing the stylist's hair.
A man in a gray shirt is holding a deck of cards.,The man is wearing gray.,0,"The premise states the man's shirt color, which is a component of what it means to be wearing gray.  
",A man said to be in a gray shirt can be said to be wearing the color gray.
The rusty lock is attached to a chain.,The rusty lock was cut and hanging from teh chain,1,"If the lock was cut, it would no longer be attached to anything but the chain.  
","Just because a rusty lock is attached to a chain, it doesn't reveal any reason to infer that the lock was cut and is hanging."
A person in a red shirt and black pants rock climbing.,A person is rock climbing.,0,"The premise describes a person engaging in the activity of rock climbing, which is the same action stated in the hypothesis.  
",Both person are rock climbing.
A lady sitting in a log cabin by herself.,A woman sits alone.,0,"The premise describes a specific scenario of a woman sitting alone in a log cabin, which aligns with the general statement in the hypothesis.  
",A woman by herself is alone.
A man writes a note while sitting next to a crate and a bike.,The man on a treadmill at the gym.,2,"There is no logical connection between a man writing near a crate and a bike and a man on a treadmill at the gym.  
",One cannot be sitting and on a treadmill at the same time.
A young man who is running as part of a competition team.,A young man is moving fast.,0,"Competition teams often encourage their members to run at high speeds.  
",a man who is running is obviously moving fast
Costumed kids on a jungle gym.,Kids are at an outdoor haloween party.,1,"Costumed children playing on a jungle gym is a common activity at outdoor Halloween parties.  
",We don't know that the kids are at a haloween party.
A man plays a bagpipe while another checks on the instrument.,Two men playing piano.,2,"The premise describes a scenario involving musical instruments, but it does not specify the type of instruments being played. 
",Two men are not one man.  A bagpipe is not a piano.
The girl eating spaghetti is wearing a red jacket.,The girl in red is having dinner,0,"Since the premise states the girl is wearing a red jacket and eating spaghetti, it can be inferred that she is having dinner.  
",Spaghetti is for dinner.
A young woman in a white top and jeans is holding up a sign along with other people.,A woman holds a sign.,0,"The premise states that a woman is holding a sign, which directly supports the hypothesis.  
",Holding up a sign is another way to say holds a sign and a young woman is a more specific way of saying a woman.
two young females on an amusement ride.,the females on amusement ride,0,"The hypothesis is a broader statement that includes all the information present in the premise.  
",Young females are females of younger ages.
"Four teenagers, three girls and one boy, are jumping in the air on a sidewalk by the river.","Four teenagers, three girls and one boy, are happily jumping.",1,"While the premise describes the teenagers jumping, it doesn't specify their emotional state, leaving room for them to be happily jumping.  
","There is no reason to believe they are happily jumping - they could be sad, and still jumping."
A girl with dreadlocks tries to hit a ball on a waterlogged put-put course.,A girl is playing alone.,1,"The premise doesn't offer information about whether other people are present on the put-put course.  
",Playing put-put doesn't imply she's alone.
3 men in t-shirt and shorts sitting on the grass eating food.,The 3 men are outside in their t-shirts.,0,"The premise states they are sitting on the grass eating food, which implies an outdoor setting.  
","If someone is sitting on grass, they are probably outside."
"three dogs are running through the snow, one of them throwing up so much snow that he can hardly be seen.",There are dogs outside.,0,"The premise states that dogs are running through the snow, which indicates their presence outside.  
",dogs are running through the snow means they are outside
A bike rider in the air above a ramp.,A bike rider standing at the opening gate.,2,"A bike rider in the air above a ramp is likely preparing to descend and would have previously been standing at the opening gate.  
",A bike rider is either in the air above a ramp or standing at the gate.
"Three people, smiling while playing cards.",Three people are grinning.,0,"Smiling is a facial expression that often conveys happiness, and grinning is a more exaggerated form of smiling.  
",Smiling is the same action as grinning.
A group of children in red t-shirts with white hearts printed on them sit beside a large bus parked in front of a Toys R Us store.,A group of boys and girls sit next to a school bus.,1,"The premise describes children in red t-shirts sitting by a bus in front of a Toys R Us, which could be a school bus transporting them.  
",Not a group of children are a group of boys and girls.
Motorcyclist on motorcycle racing around track.,A motorcyclist racing around a track.,0,"The hypothesis is a simplified version of the premise, focusing on the core elements of a motorcyclist and their activity on a track.  
",There is a motorcyclist racing around
A woman in a red shoulder shrug and brown boots walking down a street passed a painted I Love New York wall sign with a doctor.,a woman is outside,0,"The premise states that a woman is walking down a street, which implies she is in an outdoor location.  
",Walking down the street implies being outside.
"A woman in a black top stands with another man, displaying a group of patterned dresses on hangars.",Two people view dresses hanging from multiple hangars.,0,"The premise describes a specific scenario involving two people and dresses on hangars, which aligns with the general description provided in the hypothesis.  
","Man and woman are two people, both of which are near dresses."
A man is hammering an anvil.,An office worker seen at work.,2,"An office worker could be using a hammer as a tool for tasks in their office.  
","An anvil is not a normal piece of office equipment, so anyone hammering on one is not a normal office worker."
A baby eats and has food on his face.,Baby fell asleep while eating food,1,"If a baby fell asleep while eating, it's likely they would have food on their face.  
",Eats does not imply the baby fell asleep.
The man writes something on the chalkboard to teach the girl who is standing next to him.,The man is teaching the pupil by writing.,1,"The premise states the man is using writing on the chalkboard as a method to teach the girl.  
",You can not infer he is teaching.
Group of children playing soccer with body of water in the background.,It's a sunny day.,1,"Children playing soccer outdoors are more likely to be enjoying sunny weather.  
",Not all days are a sunny day.
People are gathering under colored lights in a large tent.,People are meeting in a tent.,1,"The presence of people gathering under colored lights implies a gathering of people, which suggests a meeting.  
",Gathering at a location does not mean the same as meeting.
A man with a black hat is walking with a riffle.,The hat is blue,2,"The premise states a specific color for the hat, which directly conflicts with the hypothesis suggesting a different color.  
",Black and blue are different.
A middle-aged woman ironing in a messy room., A middle-aged woman ironing a shirt.,1,"It is likely the woman is ironing a shirt as that is a common item to iron.  
",Does not mention that the item of clothing is a shirt.
A child walks outside as leaves fall.,The child is walking its dog,1,"Children often walk their dogs outside, especially when leaves are falling.  
",not every child is outside.
A man with a white shirt is sitting at a table in a room with other people and posters along the blue wall.,No one is in the room.,2,"The premise states that a man is sitting at a table with other people, which contradicts the hypothesis that no one is in the room.  
",There can't be no one if the room if there is a man with other people.
A man wearing a blue suit is standing on a roof with a mop and bucket.,The man is wearing blue.,0,"The premise states the man is wearing a blue suit, which directly confirms that he is wearing blue.  
",A man wearing blue is definitely same as a man wearing blue.
A bird eating.,The bird was flying.,2,"Birds often fly while searching for food.  
",The bird cannot simultaneously be eating and flying
A dog runs in a field.,The dog is sleeping.,2,"It is unlikely that a dog running in a field would also be sleeping.  
",the dog cannot run while sleeping.
A team stands on a field while fans sit in the audience and some men in suits get their pictures taken.,A team stand on a field,0,"The hypothesis is a direct component of the premise, as the premise describes a scenario where a team is on a field.  
",The team standing on a field is being photographed by some men in suits while the fans sit in audience.
"Orange, brown and white and brown dogs on grass.",Cats of different colors are sitting on the sidewalk.,2,"The premise and hypothesis describe separate and unrelated scenes.  
","Cats and dogs are different animals, and the sidewalk is not the grass."
Four guys playing soccer on the pavement.,four guys at soccer practice,1,"Soccer practice is a common setting for four guys to play soccer on the pavement.  
",Playing does not imply it being at soccer practice.
A young women with long blond-hair is planting in a garden.,A short haired woman picking berries.,2,"The premise describes a woman engaged in gardening, while the hypothesis describes a different woman performing a separate activity.  
",A woman can't have long and short hair. Planting and picking are different acts.
A man in a hat is steering a boat while a passenger reads the paper.,A passenger assists a man in steering a boat.,2,"The premise states that a man is steering the boat, implying someone else on board could be assisting him. 
",A passenger can not assists a man while he reads the paper.
A baseball player is on the field in fronmt of an audience.,Fans crowd around the player to get his autograph.,2,"It is common for fans to seek autographs from baseball players when they are accessible on the field.  
",Fans can not crowd around a player when he is on the field.
A mother holding an item while her daughter is on the phone texting.,A womans is holding a flashlight looking for her lost keys while her daughter texts her dad for help.,1,"The premise suggests a mother is occupied with something, and the hypothesis builds upon that by specifying the item as a flashlight and the reason for her daughter's texting as seeking assistance. 
","The phrase 'an item' does not provide any information about what the item is, nor what the purpose of holding the item is, ergo it cannot be assumed that a person is holding a flashlight with the purpose of looking for her lost keys.  Daughters text anyone for any reason at any time, it cannot be inferred that this daughter texts her dad for help."
A man is playing shot put with a skirt.,A woman throws a discus.,2,"The premise describes a man engaging in a sport typically associated with men, while the hypothesis describes a woman engaging in a different sport.  
",It can't be both a man and a shot put and a woman with a discus at once.
Women burning what looks like incense.,Multiple women surround what appears to be a burning incense stick.,0,"The hypothesis provides a more detailed description of the scene depicted in the premise.  
",Both subjects are burning
A man watching as one woman in a brown coat is talking to another woman in a gray coat.,Two women sunbathe on the beach,2,"The premise does not provide information about the location or activity of the women, so it cannot be used to support the hypothesis.  
",Two woman cannot be in coats and sunbathe on the beach.
"A crane, with the letters ""LIEBHERR"" on it, seems to be demolishing a dark gray building with graffiti on it.",The crane is idle with noone controlling it.,2,"If a crane were actively demolishing a building, it would require someone controlling its movements.  
",A crane demolishing is not idle.
Three construction workers working on the street.,Three men are building a scaffolding on the street.,1,"Construction workers often build scaffolding as part of their work on the street.  
",Not  all construction workers working on the street are building a scaffolding.
A cyclist in a blue jersey is being cheered by a crowd laced with French flags as he pedals away from other riders.,A cyclist pedaling away from the crowd during the tour de france.,1,"The presence of French flags and the cyclist pedaling away from other riders strongly suggests a major cycling event like the Tour de France.  
","A cyclist surrounded by French flags does not directly imply the tour de france, he could be racing in any other race."
A group of people are walking down the sidewalk of a big city.,A lot of people are in the city.,0,"The presence of a group of people walking on a city sidewalk suggests a larger population within the city.  
",group of people walking implies that a lot of people are in the city.
A woman is playing tennis.,I women is winning a game.,1,"If a woman is playing tennis, it's possible she is winning a game.  
",Not all women playing tennis are winning.
Several people are waiting for something to arrive.,A woman by herself,2,"It is possible that the group of people waiting includes a woman who is alone.  
",There can either be several people or a single woman.
A guy wearing protective gear is welding a steel beam.,The guy is woodworking.,2,"Welding and woodworking are distinct activities that require different tools and protective gear.  
",Woodworking and welding are two very different skills.
two men playing soccer on a wet field,Two men are playing soccer inside the house.,2,"The premise does not provide information about the location of the soccer game.  
",The two men cannot be palying soccer on a wet field and inside the house.
A family walking down the street with luggage.,A family is going on vacation.,1,"People typically travel with luggage when going on vacation.  
",not every family has luggage.
"Boy drinking, at backyard table full of bowls of food.",Boy drinking in backyard,1,"The premise specifies the boy is drinking at a backyard table, which is a subset of the broader location of ""backyard"".  
",You can not infer he is in the backyard.
Two people kneel on the snow and raise their arms with mountains behind them.,Two people in the snow.,0,"The premise describes two people in the snow, fulfilling the conditions of the hypothesis.  
",If they are kneeling on the snow suggests they are in the snow
Toddler standing near a pole with an orange life jacket at his feet.,A grown man wades into some water.,2,"The toddler might be waiting for the grown man to return from swimming.  
",A toddler is not a man.
A woman is singing into a microphone while sitting and playing an instrument.,A woman is singing a song,0,"Singing into a microphone while playing an instrument is a common way to perform a song.  
","A woman is singing into a microphone, and, by definition, one can only be singing a song."
"A cook prepares food at the counter in a store called ""Frank's Burgers"".",The cook is preparing food for customers.,1,"It is common for cooks in restaurants to prepare food for the people who purchase meals there.  
",A cook is not necessarily preparing food for customers.
"Person in a black hat, jacket, pants and shoes sitting on concrete curb against a brick background.",A man is sitting on the curb.,0,"The description of a person wearing clothing and sitting on a curb strongly suggests a man is in that position.  
",A person sitting is a man sitting on the curb.
The lake looks very shallow.,The water is very shallow.,0,"If the lake appears shallow, it is likely that the actual depth of the water is also shallow.  
",Lake implies water.
Muslim walking in procession.,Muslim running down the sidewalk pell mell,2,"A procession could involve a sudden change in pace or direction, leading someone to run down the sidewalk.  
",Walking and running are two different movement paces.  A procession is not pell mell.
"Young man with a black shirt on, riding a blue bike with a baby sitting in front of him.",Nobody is riding,2,"The premise describes someone actively riding a bike, which contradicts the hypothesis that nobody is riding.  
",One cannot be riding and not be riding simultaneously.
A man wearing a reflective vest and a hard hat holds a flag in the road,A cat chases a mouse.,2,"There is no logical connection between a man directing traffic and a cat chasing a mouse.  
",It's either a man or a cat.
A dog is licking its lips while sitting beside two feeding tray.,the dog is sleeping soundly.,2,"A dog licking its lips and sitting beside feeding trays is more likely to be anticipating food than sleeping soundly.  
",If a dog is licking its lips it is not soundly sleeping.
This player with the blue helmet was at bat and just finished swinging at the ball during a team baseball game.,The player has a black helmet,2,"The premise states the player has a blue helmet, which directly contradicts the hypothesis that the player has a black helmet.  
",The player cannot be with a blue helmet and black helmet simultaneously.
A red metal sculpture is surrounded by a large number of people.,No one is near the red sculpture.,2,"The premise states there are many people around the sculpture, which directly contradicts the hypothesis that no one is near it.  
",A sculpture cannot both have no one near it and also be surrounded by people. There either are are or not people around the sculpture.
An artist in a straw hat paints a beautiful cityscape out on a city street.,A person outside is painting.,0,"The premise states that an artist is painting outdoors, which directly supports the hypothesis that a person outside is painting.  
","A man painting a cityscape, is painting."
A black dog leaps over a log.,He jumped high.,1,"Leaping over a log requires a significant vertical jump.  
",A black dog leaps over a log does not necessary that he jumped high.
A girl wearing a colorful hat sits on a woven mat.,"A woman is sitting on a mat, mediating.",1,"While the premise describes a girl in a colorful hat, it doesn't rule out the possibility that she is also a woman engaged in meditation.  
",Not all people that sit on mats use them for mediating.
Group of teen males picking up garbage.,A group of teen male workers taking garbage outside.,0,"The premise describes a group of teen males engaged in the act of collecting garbage, which aligns with the hypothesis of teen male workers carrying garbage outside.  
","Teen males could be picking up garbage outside, thus taking garbage outside."
A man dressed for cooler weather blows leaves.,A man for cooler weather.,0,"The premise states the man's attire suggests cooler weather, which is the same information as the hypothesis.  
",man dressed for cooler weather is same as man for cooler weather
Local villagers going home after a day of harvesting crops.,Villagers returning from harvest.,0,"The hypothesis is a concise rephrasing of the premise, focusing on the action of returning and omitting the specific time of day.  
",Villagers going home after a day of harvesting crops suggests that they are returning from harvest.
A young girl whips her hair over her head in a public pool,A girl is in a public pool.,0,"The act of whipping hair over one's head implies the person is present in a location, and a public pool is a possible location.  
",the girl whips her hair over her head at the public pool
A boy wearing a knit cap is laying the grass.,the boy is running and playing,2,"Laying grass could be part of a game or activity where a boy is running and playing.  
",One cannot be laying down and running simultaneously.
An older male is playing a guitar on a wheelchair in a city street.,The man entertains with his guitar on the streets downtown.,0,"Playing a guitar on a wheelchair in a city street suggests the man is performing for an audience in a public space.  
",The first sentence implies a disability and possibly playing guitar independently by saying on a wheelchair while the second sentence suggests more people there as he is entertaining and implies he moves around entertaining by saying plural of streets.
